listing_type,city,city_score,has_city,budget,budget_normalized,has_budget,has_email,has_phone,has_address,profile_complete,docs_uploaded,docs_score,is_long_term,has_move_in_date,is_business_hour,fifo_position,fifo_score,converted
Rent,Sfax,0.85,1,4235.0,0.847,1,1,1,1,100,0,0.0,0.0,1,0,2764,0.447,0
Rent,Tunis,1.0,1,3448.0,0.6896,1,1,1,1,100,5,1.0,0.0,1,0,2765,0.447,1
Buy,Nabeul,0.78,1,1391466.0,0.927644,1,1,1,1,100,2,0.4,,1,0,2766,0.447,1
Rent,Hammamet,0.82,1,2178.0,0.4356,1,1,1,0,60,5,1.0,0.0,1,0,2767,0.447,1
Rent,Sfax,0.85,1,4699.0,0.9398,1,1,1,1,100,0,0.0,0.0,1,0,2768,0.446,1
Rent,Tunis,1.0,1,2271.0,0.4542,1,1,1,1,100,3,0.6,1.0,1,1,2769,0.446,1
Buy,Unknown,0.3,0,572962.0,0.3819746666666667,1,1,1,1,100,5,1.0,,1,1,2770,0.446,1
Buy,Unknown,0.3,0,727540.0,0.48502666666666666,1,1,1,1,100,0,0.0,,0,0,2771,0.446,0
Buy,La Marsa,0.95,1,841407.0,0.560938,1,1,0,1,70,5,1.0,,0,1,2772,0.446,1
Rent,Sousse,0.9,1,4311.0,0.8622,1,1,1,1,100,0,0.0,0.0,1,1,2773,0.445,1
Buy,Tunis,1.0,1,935967.0,0.623978,1,1,1,1,100,5,1.0,,1,1,2774,0.445,1
Rent,Non précisée,0.2,0,2303.0,0.4606,1,1,1,1,100,1,0.2,,0,1,2775,0.445,0
Rent,Unknown,0.3,0,4205.0,0.841,1,1,1,0,60,1,0.2,1.0,1,1,2776,0.445,1
Rent,Nabeul,0.78,1,3806.0,0.7612,1,1,1,0,60,1,0.2,1.0,1,1,2777,0.445,1
Buy,Ariana,0.88,1,1212384.0,0.808256,1,1,1,1,100,2,0.4,,1,1,2778,0.444,1
Rent,Unknown,0.3,0,2261.0,0.4522,1,1,1,1,100,1,0.2,1.0,1,1,2779,0.444,1
Rent,Bizerte,0.75,1,525.0,0.105,1,1,1,1,100,3,0.6,1.0,1,0,2780,0.444,1
Rent,Sousse,0.9,1,,,0,1,1,1,100,2,0.4,0.0,1,1,2781,0.444,1
Buy,Sfax,0.85,1,1038145.0,0.6920966666666667,1,1,1,1,100,4,0.8,,1,0,2782,0.444,1
Buy,Ben Arous,0.83,1,120248.0,0.08016533333333334,1,1,1,1,100,4,0.8,,0,0,2783,0.443,0
Rent,Non précisée,0.2,0,2300.0,0.46,1,1,1,1,100,5,1.0,0.0,1,0,2784,0.443,1
Buy,Unknown,0.3,0,,,0,1,1,1,100,5,1.0,,1,0,2785,0.443,1
Rent,La Marsa,0.95,1,,,0,1,1,0,60,5,1.0,,0,1,2786,0.443,1
Rent,Hammamet,0.82,1,,,0,1,1,1,100,4,0.8,1.0,1,0,2787,0.443,1
Buy,Ariana,0.88,1,,,0,1,1,1,100,3,0.6,,1,1,2788,0.442,1
Rent,Hammamet,0.82,1,,,0,1,1,1,100,0,0.0,1.0,1,1,2789,0.442,1
Rent,Unknown,0.3,0,,,0,1,1,1,100,5,1.0,1.0,1,1,2790,0.442,1
Buy,Non précisée,0.2,0,831952.0,0.5546346666666667,1,1,1,1,100,4,0.8,,1,0,2791,0.442,1
Buy,Bizerte,0.75,1,537945.0,0.35863,1,1,0,0,30,5,1.0,,0,1,2792,0.442,1
Rent,Tunis,1.0,1,4241.0,0.8482,1,1,1,1,100,1,0.2,,0,0,2793,0.441,1
Rent,Sfax,0.85,1,1022.0,0.2044,1,1,1,1,100,2,0.4,0.0,1,1,2794,0.441,0
Buy,Bizerte,0.75,1,1099294.0,0.7328626666666667,1,1,1,1,100,2,0.4,,1,0,2795,0.441,1
Buy,Nabeul,0.78,1,641451.0,0.427634,1,1,1,1,100,5,1.0,,0,0,2796,0.441,1
Buy,Ariana,0.88,1,523243.0,0.3488286666666667,1,1,1,1,100,5,1.0,,1,1,2797,0.441,1
Rent,Bizerte,0.75,1,4370.0,0.874,1,1,0,0,30,1,0.2,0.0,1,0,2798,0.44,0
Buy,Tunis,1.0,1,,,0,1,1,1,100,3,0.6,,1,1,2799,0.44,1
Buy,Nabeul,0.78,1,1354430.0,0.9029533333333334,1,1,1,1,100,1,0.2,,1,1,2800,0.44,1
Rent,Nabeul,0.78,1,774.0,0.1548,1,1,1,1,100,5,1.0,0.0,1,0,2801,0.44,1
Rent,Nabeul,0.78,1,4550.0,0.91,1,1,1,0,60,3,0.6,1.0,1,0,2802,0.44,1
Buy,Sfax,0.85,1,702316.0,0.46821066666666666,1,1,1,0,60,5,1.0,,1,0,2803,0.439,1
Buy,Monastir,0.8,1,186379.0,0.12425266666666666,1,1,1,0,60,1,0.2,,1,0,2804,0.439,0
Rent,Sousse,0.9,1,,,0,1,1,1,100,1,0.2,1.0,1,1,2805,0.439,1
Buy,Sousse,0.9,1,,,0,1,1,0,60,0,0.0,,1,1,2806,0.439,0
Rent,Sfax,0.85,1,986.0,0.1972,1,1,1,1,100,0,0.0,0.0,1,0,2807,0.439,0
Buy,Tunis,1.0,1,672503.0,0.4483353333333333,1,0,1,0,30,5,1.0,,0,0,2808,0.438,1
Rent,Nabeul,0.78,1,2782.0,0.5564,1,1,1,1,100,5,1.0,1.0,1,0,2809,0.438,1
Rent,Nabeul,0.78,1,2786.0,0.5572,1,1,1,1,100,4,0.8,0.0,1,0,2810,0.438,1
Rent,Nabeul,0.78,1,3715.0,0.743,1,1,0,1,70,5,1.0,0.0,1,0,2811,0.438,1
Rent,Unknown,0.3,0,1064.0,0.2128,1,0,1,1,70,5,1.0,1.0,1,0,2812,0.438,1
Rent,Sousse,0.9,1,1311.0,0.2622,1,1,1,1,100,1,0.2,,0,0,2813,0.437,1
Rent,Nabeul,0.78,1,3594.0,0.7188,1,1,1,1,100,4,0.8,1.0,1,0,2814,0.437,1
Buy,Unknown,0.3,0,1251532.0,0.8343546666666667,1,1,1,1,100,0,0.0,,1,0,2815,0.437,1
Buy,Unknown,0.3,0,1378236.0,0.918824,1,1,1,1,100,1,0.2,,1,1,2816,0.437,1
Rent,Tunis,1.0,1,1593.0,0.3186,1,1,0,1,70,3,0.6,0.0,1,1,2817,0.437,1
Rent,Non précisée,0.2,0,,,0,1,1,1,100,1,0.2,0.0,1,1,2818,0.436,0
Buy,Non précisée,0.2,0,744540.0,0.49636,1,1,1,1,100,5,1.0,,0,0,2819,0.436,1
Rent,Tunis,1.0,1,659.0,0.1318,1,1,0,1,70,1,0.2,,0,1,2820,0.436,0
Rent,Bizerte,0.75,1,2458.0,0.4916,1,1,1,1,100,4,0.8,0.0,1,1,2821,0.436,1
Buy,Bizerte,0.75,1,1380777.0,0.920518,1,1,1,1,100,3,0.6,,1,0,2822,0.436,1
Rent,Monastir,0.8,1,,,0,1,1,1,100,3,0.6,0.0,1,1,2823,0.435,1
Rent,Ariana,0.88,1,4481.0,0.8962,1,1,1,1,100,5,1.0,1.0,1,0,2824,0.435,1
Buy,Sfax,0.85,1,1432027.0,0.9546846666666666,1,1,1,0,60,1,0.2,,1,0,2825,0.435,1
Buy,Sfax,0.85,1,455861.0,0.3039073333333333,1,1,0,1,70,4,0.8,,0,1,2826,0.435,1
Buy,Ben Arous,0.83,1,499459.0,0.33297266666666664,1,1,1,0,60,5,1.0,,1,1,2827,0.435,1
Rent,Non précisée,0.2,0,1680.0,0.336,1,1,1,1,100,4,0.8,0.0,1,1,2828,0.434,1
Buy,Nabeul,0.78,1,973794.0,0.649196,1,1,1,1,100,0,0.0,,1,1,2829,0.434,1
Rent,Monastir,0.8,1,4923.0,0.9846,1,1,1,1,100,3,0.6,1.0,1,1,2830,0.434,1
Rent,Unknown,0.3,0,3690.0,0.738,1,1,1,1,100,1,0.2,0.0,1,0,2831,0.434,0
Buy,Sousse,0.9,1,395505.0,0.26367,1,1,1,1,100,0,0.0,,1,0,2832,0.434,0
Buy,Nabeul,0.78,1,966014.0,0.6440093333333333,1,1,1,1,100,5,1.0,,0,1,2833,0.433,1
Rent,Hammamet,0.82,1,4415.0,0.883,1,0,1,1,70,4,0.8,,0,1,2834,0.433,1
Rent,Ben Arous,0.83,1,4190.0,0.838,1,1,0,1,70,1,0.2,,0,1,2835,0.433,1
Rent,Nabeul,0.78,1,3001.0,0.6002,1,1,1,1,100,4,0.8,1.0,1,1,2836,0.433,1
Rent,Sfax,0.85,1,827.0,0.1654,1,1,1,1,100,5,1.0,1.0,1,1,2837,0.433,1
Rent,Nabeul,0.78,1,1265.0,0.253,1,1,1,1,100,2,0.4,,0,0,2838,0.432,1
Rent,Nabeul,0.78,1,889.0,0.1778,1,1,1,1,100,0,0.0,1.0,1,0,2839,0.432,1
Rent,Monastir,0.8,1,365.0,0.073,1,1,0,1,70,2,0.4,1.0,1,0,2840,0.432,0
Buy,Hammamet,0.82,1,128935.0,0.08595666666666667,1,1,1,1,100,5,1.0,,1,0,2841,0.432,1
Rent,Sousse,0.9,1,,,0,1,1,1,100,2,0.4,1.0,1,1,2842,0.432,1
Rent,Hammamet,0.82,1,4950.0,0.99,1,1,1,1,100,5,1.0,,0,0,2843,0.431,1
Buy,Bizerte,0.75,1,,,0,1,1,1,100,0,0.0,,1,1,2844,0.431,0
Buy,La Marsa,0.95,1,835861.0,0.5572406666666667,1,1,1,1,100,5,1.0,,1,1,2845,0.431,1
Rent,Bizerte,0.75,1,429.0,0.0858,1,1,1,1,100,0,0.0,1.0,1,1,2846,0.431,0
Rent,Unknown,0.3,0,4361.0,0.8722,1,1,1,1,100,3,0.6,1.0,1,1,2847,0.431,1
Buy,Sfax,0.85,1,371193.0,0.247462,1,1,1,1,100,3,0.6,,1,0,2848,0.43,0
Buy,Ariana,0.88,1,139283.0,0.09285533333333333,1,1,0,1,70,2,0.4,,1,0,2849,0.43,0
Buy,Ariana,0.88,1,91125.0,0.06075,1,1,1,1,100,4,0.8,,0,0,2850,0.43,1
Rent,Sousse,0.9,1,2082.0,0.4164,1,1,1,1,100,4,0.8,,0,0,2851,0.43,1
Rent,Tunis,1.0,1,483.0,0.0966,1,1,1,0,60,4,0.8,1.0,1,0,2852,0.43,1
Buy,La Marsa,0.95,1,826628.0,0.5510853333333333,1,1,1,1,100,2,0.4,,0,1,2853,0.429,1
Buy,Nabeul,0.78,1,260365.0,0.17357666666666666,1,1,1,1,100,4,0.8,,1,0,2854,0.429,1
Rent,Unknown,0.3,0,2529.0,0.5058,1,1,1,1,100,2,0.4,0.0,1,0,2855,0.429,0
Rent,Nabeul,0.78,1,2457.0,0.4914,1,1,1,1,100,2,0.4,,0,1,2856,0.429,1
Rent,Unknown,0.3,0,3054.0,0.6108,1,1,1,0,60,1,0.2,1.0,1,1,2857,0.429,0
Buy,La Marsa,0.95,1,555394.0,0.3702626666666667,1,1,1,1,100,4,0.8,,1,0,2858,0.428,1
Buy,Unknown,0.3,0,,,0,1,1,1,100,3,0.6,,1,1,2859,0.428,1
Rent,Monastir,0.8,1,2449.0,0.4898,1,1,1,0,60,2,0.4,1.0,1,1,2860,0.428,1
Rent,Sfax,0.85,1,2514.0,0.5028,1,1,1,1,100,0,0.0,0.0,1,0,2861,0.428,0
Rent,La Marsa,0.95,1,2872.0,0.5744,1,1,1,1,100,2,0.4,0.0,1,0,2862,0.428,1
Rent,La Marsa,0.95,1,2769.0,0.5538,1,1,1,1,100,5,1.0,0.0,1,1,2863,0.427,1
Rent,Unknown,0.3,0,1884.0,0.3768,1,1,1,1,100,5,1.0,1.0,1,1,2864,0.427,1
Buy,Bizerte,0.75,1,,,0,1,1,1,100,3,0.6,,1,0,2865,0.427,1
Rent,Non précisée,0.2,0,4307.0,0.8614,1,1,1,1,100,2,0.4,,0,1,2866,0.427,1
Rent,Ben Arous,0.83,1,641.0,0.1282,1,1,1,1,100,2,0.4,1.0,1,0,2867,0.427,0
Rent,Tunis,1.0,1,3480.0,0.696,1,1,0,1,70,5,1.0,,0,0,2868,0.426,1
Buy,La Marsa,0.95,1,853665.0,0.56911,1,1,1,1,100,0,0.0,,1,1,2869,0.426,1
Buy,Ariana,0.88,1,1475862.0,0.983908,1,1,1,0,60,5,1.0,,1,1,2870,0.426,1
Buy,Unknown,0.3,0,1277624.0,0.8517493333333334,1,1,1,1,100,1,0.2,,1,1,2871,0.426,0
Buy,Nabeul,0.78,1,796682.0,0.5311213333333333,1,1,1,0,60,0,0.0,,1,0,2872,0.426,0
Buy,Bizerte,0.75,1,498017.0,0.3320113333333333,1,1,1,0,60,1,0.2,,1,0,2873,0.425,0
Rent,Monastir,0.8,1,,,0,1,1,0,60,5,1.0,1.0,1,1,2874,0.425,1
Rent,Unknown,0.3,0,2869.0,0.5738,1,1,1,1,100,3,0.6,1.0,1,0,2875,0.425,1
Rent,Ariana,0.88,1,1905.0,0.381,1,1,1,1,100,0,0.0,1.0,1,0,2876,0.425,0
Buy,Nabeul,0.78,1,966356.0,0.6442373333333333,1,1,1,0,60,0,0.0,,1,1,2877,0.425,0
Buy,Unknown,0.3,0,1037497.0,0.6916646666666667,1,1,1,1,100,0,0.0,,0,1,2878,0.424,0
Rent,Hammamet,0.82,1,1149.0,0.2298,1,1,1,0,60,1,0.2,0.0,1,1,2879,0.424,0
Buy,Nabeul,0.78,1,841907.0,0.5612713333333333,1,1,1,1,100,5,1.0,,1,0,2880,0.424,1
Rent,Ben Arous,0.83,1,3530.0,0.706,1,1,1,1,100,2,0.4,0.0,1,1,2881,0.424,1
Buy,Sousse,0.9,1,714850.0,0.4765666666666667,1,1,1,0,60,0,0.0,,1,0,2882,0.424,0
Rent,Sfax,0.85,1,3987.0,0.7974,1,1,1,1,100,1,0.2,,0,1,2883,0.423,1
Buy,Non précisée,0.2,0,982308.0,0.654872,1,1,1,1,100,0,0.0,,1,1,2884,0.423,0
Rent,Sfax,0.85,1,1402.0,0.2804,1,1,1,1,100,4,0.8,,0,0,2885,0.423,0
Rent,Bizerte,0.75,1,1098.0,0.2196,1,1,1,1,100,3,0.6,,0,0,2886,0.423,1
Rent,Hammamet,0.82,1,4139.0,0.8278,1,1,0,1,70,3,0.6,1.0,1,0,2887,0.423,1
Buy,La Marsa,0.95,1,1316050.0,0.8773666666666666,1,1,1,1,100,5,1.0,,1,0,2888,0.422,1
Rent,Sousse,0.9,1,4387.0,0.8774,1,1,1,1,100,4,0.8,0.0,1,1,2889,0.422,1
Buy,Ariana,0.88,1,1254400.0,0.8362666666666667,1,1,1,1,100,1,0.2,,1,1,2890,0.422,1
Rent,Hammamet,0.82,1,3817.0,0.7634,1,1,1,1,100,3,0.6,,0,0,2891,0.422,1
Buy,Ben Arous,0.83,1,861395.0,0.5742633333333333,1,1,1,1,100,0,0.0,,1,0,2892,0.422,0
Rent,Unknown,0.3,0,,,0,1,1,1,100,0,0.0,1.0,1,0,2893,0.421,0
Buy,Sfax,0.85,1,833839.0,0.5558926666666667,1,1,0,1,70,4,0.8,,0,1,2894,0.421,1
Rent,Tunis,1.0,1,1734.0,0.3468,1,1,1,1,100,4,0.8,,0,1,2895,0.421,1
Buy,Nabeul,0.78,1,892067.0,0.5947113333333334,1,1,1,0,60,4,0.8,,1,0,2896,0.421,1
Rent,Nabeul,0.78,1,4513.0,0.9026,1,0,1,1,70,1,0.2,,0,1,2897,0.421,1
Buy,Ariana,0.88,1,452913.0,0.301942,1,1,1,0,60,3,0.6,,1,0,2898,0.42,1
Rent,Sfax,0.85,1,3069.0,0.6138,1,1,1,1,100,5,1.0,0.0,1,0,2899,0.42,1
Buy,Bizerte,0.75,1,,,0,1,0,1,70,1,0.2,,0,1,2900,0.42,0
Rent,Nabeul,0.78,1,4250.0,0.85,1,1,0,1,70,4,0.8,1.0,1,1,2901,0.42,1
Buy,La Marsa,0.95,1,453168.0,0.302112,1,0,1,1,70,0,0.0,,1,1,2902,0.42,0
Buy,Sousse,0.9,1,851084.0,0.5673893333333333,1,0,0,1,40,4,0.8,,1,0,2903,0.419,1
Rent,Monastir,0.8,1,3455.0,0.691,1,1,1,1,100,3,0.6,1.0,1,1,2904,0.419,1
Buy,Tunis,1.0,1,520686.0,0.347124,1,1,1,1,100,5,1.0,,1,0,2905,0.419,1
Rent,Unknown,0.3,0,2210.0,0.442,1,1,1,1,100,1,0.2,,0,0,2906,0.419,0
Buy,Bizerte,0.75,1,931220.0,0.6208133333333333,1,1,1,1,100,3,0.6,,1,1,2907,0.419,1
Rent,Sfax,0.85,1,2775.0,0.555,1,1,1,1,100,4,0.8,1.0,1,1,2908,0.418,1
Buy,Sfax,0.85,1,772339.0,0.5148926666666667,1,1,1,1,100,1,0.2,,1,1,2909,0.418,1
Rent,Ben Arous,0.83,1,2748.0,0.5496,1,1,1,0,60,0,0.0,,0,1,2910,0.418,1
Rent,Hammamet,0.82,1,3982.0,0.7964,1,1,1,1,100,2,0.4,1.0,1,1,2911,0.418,1
Buy,Sousse,0.9,1,1259249.0,0.8394993333333334,1,1,1,1,100,5,1.0,,0,0,2912,0.418,1
Buy,Ben Arous,0.83,1,1487138.0,0.9914253333333334,1,1,1,1,100,0,0.0,,1,1,2913,0.417,1
Buy,Unknown,0.3,0,905058.0,0.603372,1,1,1,1,100,4,0.8,,1,0,2914,0.417,1
Rent,La Marsa,0.95,1,3896.0,0.7792,1,1,1,1,100,1,0.2,1.0,1,1,2915,0.417,1
Buy,Hammamet,0.82,1,1032381.0,0.688254,1,1,1,1,100,3,0.6,,0,0,2916,0.417,1
Buy,La Marsa,0.95,1,799921.0,0.5332806666666666,1,1,1,1,100,1,0.2,,1,0,2917,0.417,1
Rent,Ariana,0.88,1,1675.0,0.335,1,1,1,0,60,1,0.2,,0,0,2918,0.416,0
Buy,Ben Arous,0.83,1,531894.0,0.354596,1,1,1,1,100,5,1.0,,1,1,2919,0.416,1
Rent,Non précisée,0.2,0,318.0,0.0636,1,1,1,0,60,2,0.4,1.0,1,1,2920,0.416,0
Buy,Ben Arous,0.83,1,336345.0,0.22423,1,1,1,1,100,0,0.0,,0,1,2921,0.416,0
Rent,Bizerte,0.75,1,4852.0,0.9704,1,1,1,1,100,2,0.4,,0,0,2922,0.416,1
Buy,Bizerte,0.75,1,784135.0,0.5227566666666666,1,1,1,1,100,0,0.0,,1,1,2923,0.415,0
Rent,Bizerte,0.75,1,3291.0,0.6582,1,1,0,1,70,3,0.6,1.0,1,1,2924,0.415,1
Rent,Tunis,1.0,1,644.0,0.1288,1,1,1,0,60,0,0.0,,0,0,2925,0.415,0
Rent,Tunis,1.0,1,1062.0,0.2124,1,1,1,1,100,3,0.6,1.0,1,1,2926,0.415,1
Buy,Ariana,0.88,1,1236695.0,0.8244633333333333,1,1,1,1,100,4,0.8,,1,0,2927,0.415,1
Buy,Bizerte,0.75,1,699519.0,0.466346,1,1,1,0,60,0,0.0,,1,0,2928,0.414,0
Rent,Bizerte,0.75,1,3798.0,0.7596,1,0,1,0,30,4,0.8,1.0,1,0,2929,0.414,1
Rent,Sfax,0.85,1,1764.0,0.3528,1,1,1,1,100,1,0.2,0.0,1,0,2930,0.414,0
Buy,Sfax,0.85,1,1075713.0,0.717142,1,1,1,1,100,3,0.6,,0,1,2931,0.414,1
Buy,Unknown,0.3,0,192922.0,0.12861466666666665,1,1,1,1,100,1,0.2,,1,1,2932,0.414,0
Buy,Sfax,0.85,1,900927.0,0.600618,1,1,1,1,100,1,0.2,,1,0,2933,0.413,0
Rent,Tunis,1.0,1,3098.0,0.6196,1,1,1,1,100,1,0.2,,0,1,2934,0.413,1
Rent,Ariana,0.88,1,1461.0,0.2922,1,1,1,1,100,4,0.8,0.0,1,0,2935,0.413,1
Buy,Bizerte,0.75,1,1296586.0,0.8643906666666666,1,1,1,1,100,2,0.4,,1,1,2936,0.413,1
Rent,Ariana,0.88,1,4070.0,0.814,1,0,1,1,70,4,0.8,1.0,1,1,2937,0.413,1
Buy,Tunis,1.0,1,784836.0,0.523224,1,1,1,0,60,4,0.8,,0,0,2938,0.412,1
Rent,Sousse,0.9,1,1523.0,0.3046,1,1,1,0,60,2,0.4,1.0,1,1,2939,0.412,1
Rent,Ariana,0.88,1,1144.0,0.2288,1,1,1,1,100,2,0.4,1.0,1,0,2940,0.412,1
Rent,Monastir,0.8,1,3934.0,0.7868,1,1,1,1,100,3,0.6,1.0,1,1,2941,0.412,1
Buy,Bizerte,0.75,1,677104.0,0.4514026666666667,1,1,1,1,100,3,0.6,,0,0,2942,0.412,1
Rent,Ben Arous,0.83,1,,,0,1,1,0,60,2,0.4,1.0,1,1,2943,0.411,1
Rent,Monastir,0.8,1,3857.0,0.7714,1,1,1,0,60,2,0.4,,0,0,2944,0.411,1
Rent,Monastir,0.8,1,3106.0,0.6212,1,1,1,1,100,3,0.6,,0,1,2945,0.411,1
Rent,La Marsa,0.95,1,,,0,1,1,1,100,1,0.2,1.0,1,0,2946,0.411,1
Buy,Sousse,0.9,1,1248216.0,0.832144,1,0,1,1,70,4,0.8,,1,0,2947,0.411,1
Rent,Sousse,0.9,1,3730.0,0.746,1,1,1,1,100,4,0.8,,0,0,2948,0.41,1
Buy,Hammamet,0.82,1,1062775.0,0.7085166666666667,1,1,1,1,100,1,0.2,,1,0,2949,0.41,1
Buy,Sousse,0.9,1,1295497.0,0.8636646666666666,1,1,0,1,70,4,0.8,,0,0,2950,0.41,1
Buy,Non précisée,0.2,0,1370218.0,0.9134786666666667,1,1,1,1,100,1,0.2,,1,0,2951,0.41,1
Buy,La Marsa,0.95,1,432267.0,0.288178,1,1,1,1,100,2,0.4,,1,0,2952,0.41,1
Buy,Unknown,0.3,0,,,0,1,1,1,100,1,0.2,,1,0,2953,0.409,0
Rent,La Marsa,0.95,1,1640.0,0.328,1,1,1,1,100,5,1.0,1.0,1,0,2954,0.409,1
Rent,Non précisée,0.2,0,4204.0,0.8408,1,1,0,1,70,4,0.8,,0,0,2955,0.409,1
Buy,Hammamet,0.82,1,392938.0,0.2619586666666667,1,1,1,1,100,3,0.6,,1,0,2956,0.409,1
Buy,Sousse,0.9,1,83343.0,0.055562,1,1,1,1,100,3,0.6,,1,1,2957,0.409,1
Rent,Sfax,0.85,1,2853.0,0.5706,1,1,1,1,100,5,1.0,0.0,1,0,2958,0.408,1
Buy,Non précisée,0.2,0,419174.0,0.2794493333333333,1,1,1,1,100,4,0.8,,0,0,2959,0.408,1
Buy,Non précisée,0.2,0,812702.0,0.5418013333333334,1,1,1,1,100,4,0.8,,0,0,2960,0.408,0
Rent,Ben Arous,0.83,1,,,0,1,1,1,100,4,0.8,1.0,1,0,2961,0.408,1
Rent,Sousse,0.9,1,4870.0,0.974,1,1,1,0,60,4,0.8,,0,0,2962,0.408,1
Buy,Tunis,1.0,1,537469.0,0.35831266666666667,1,1,1,1,100,5,1.0,,0,0,2963,0.407,1
Buy,Hammamet,0.82,1,424789.0,0.28319266666666665,1,1,1,1,100,0,0.0,,1,1,2964,0.407,0
Rent,Monastir,0.8,1,4057.0,0.8114,1,1,1,1,100,2,0.4,0.0,1,0,2965,0.407,1
Buy,Sousse,0.9,1,109427.0,0.07295133333333334,1,1,0,1,70,2,0.4,,1,1,2966,0.407,0
Buy,Ben Arous,0.83,1,609463.0,0.40630866666666665,1,1,1,1,100,1,0.2,,1,0,2967,0.407,0
Rent,Nabeul,0.78,1,883.0,0.1766,1,1,1,1,100,2,0.4,0.0,1,0,2968,0.406,0
Buy,La Marsa,0.95,1,208057.0,0.13870466666666667,1,1,1,1,100,5,1.0,,1,1,2969,0.406,1
Buy,Nabeul,0.78,1,518113.0,0.34540866666666664,1,1,1,1,100,0,0.0,,1,1,2970,0.406,0
Buy,Nabeul,0.78,1,708629.0,0.47241933333333336,1,1,1,1,100,3,0.6,,1,0,2971,0.406,0
Buy,Ariana,0.88,1,325693.0,0.21712866666666666,1,1,1,0,60,3,0.6,,0,1,2972,0.406,1
Buy,Sfax,0.85,1,1175010.0,0.78334,1,1,1,1,100,1,0.2,,1,0,2973,0.405,0
Buy,La Marsa,0.95,1,203422.0,0.13561466666666666,1,1,1,0,60,4,0.8,,1,1,2974,0.405,1
Rent,Unknown,0.3,0,3948.0,0.7896,1,1,0,0,30,1,0.2,1.0,1,1,2975,0.405,1
Buy,Non précisée,0.2,0,129570.0,0.08638,1,1,0,1,70,3,0.6,,1,0,2976,0.405,0
Buy,Ben Arous,0.83,1,,,0,1,1,1,100,4,0.8,,1,0,2977,0.405,1
Rent,Hammamet,0.82,1,3461.0,0.6922,1,1,1,0,60,4,0.8,1.0,1,1,2978,0.404,1
Buy,Ariana,0.88,1,790758.0,0.527172,1,1,1,0,60,2,0.4,,1,0,2979,0.404,1
Rent,Nabeul,0.78,1,4861.0,0.9722,1,1,1,1,100,4,0.8,,0,1,2980,0.404,1
Buy,Non précisée,0.2,0,53727.0,0.035818,1,1,1,0,60,5,1.0,,1,1,2981,0.404,0
Rent,Sousse,0.9,1,4052.0,0.8104,1,1,1,0,60,4,0.8,,0,0,2982,0.404,1
Buy,Ariana,0.88,1,889578.0,0.593052,1,1,1,1,100,4,0.8,,1,1,2983,0.403,1
Rent,Sfax,0.85,1,3139.0,0.6278,1,1,1,1,100,3,0.6,0.0,1,1,2984,0.403,1
Rent,Ben Arous,0.83,1,,,0,1,1,1,100,3,0.6,1.0,1,1,2985,0.403,1
Rent,Sfax,0.85,1,,,0,1,1,1,100,4,0.8,1.0,1,0,2986,0.403,1
Rent,Monastir,0.8,1,1032.0,0.2064,1,1,1,1,100,1,0.2,0.0,1,0,2987,0.403,0
Buy,Sousse,0.9,1,775826.0,0.5172173333333333,1,1,1,1,100,3,0.6,,1,1,2988,0.402,1
Buy,Tunis,1.0,1,258502.0,0.17233466666666666,1,1,1,1,100,4,0.8,,1,1,2989,0.402,1
Buy,Nabeul,0.78,1,1057653.0,0.705102,1,1,0,0,30,2,0.4,,1,0,2990,0.402,1
Rent,Bizerte,0.75,1,494.0,0.0988,1,1,1,1,100,0,0.0,1.0,1,0,2991,0.402,0
Buy,Ben Arous,0.83,1,891925.0,0.5946166666666667,1,1,1,1,100,1,0.2,,1,0,2992,0.402,1
Rent,Monastir,0.8,1,,,0,1,1,1,100,1,0.2,0.0,1,0,2993,0.401,0
Buy,Bizerte,0.75,1,380067.0,0.253378,1,1,1,1,100,0,0.0,,1,0,2994,0.401,0
Rent,Sfax,0.85,1,4954.0,0.9908,1,1,1,1,100,2,0.4,0.0,1,1,2995,0.401,1
Rent,Non précisée,0.2,0,1117.0,0.2234,1,1,1,0,60,2,0.4,,0,1,2996,0.401,0
Rent,Tunis,1.0,1,,,0,1,0,1,70,2,0.4,,0,1,2997,0.401,1
Rent,La Marsa,0.95,1,1136.0,0.2272,1,1,0,1,70,4,0.8,1.0,1,0,2998,0.4,1
Buy,Ariana,0.88,1,75107.0,0.050071333333333336,1,1,1,1,100,5,1.0,,1,0,2999,0.4,1
Buy,Monastir,0.8,1,1072983.0,0.715322,1,1,1,1,100,5,1.0,,1,1,3000,0.4,1
Rent,Monastir,0.8,1,2973.0,0.5946,1,1,1,1,100,4,0.8,1.0,1,1,3001,0.4,1
Rent,Bizerte,0.75,1,1485.0,0.297,1,1,1,1,100,1,0.2,,0,1,3002,0.4,0
Rent,Monastir,0.8,1,2301.0,0.4602,1,1,1,0,60,2,0.4,,0,0,3003,0.399,0
Buy,Ariana,0.88,1,,,0,1,1,1,100,0,0.0,,1,0,3004,0.399,1
Buy,Unknown,0.3,0,63424.0,0.04228266666666667,1,1,0,1,70,0,0.0,,1,1,3005,0.399,0
Buy,Sfax,0.85,1,1341087.0,0.894058,1,1,1,1,100,5,1.0,,1,0,3006,0.399,1
Rent,Non précisée,0.2,0,4889.0,0.9778,1,1,1,1,100,0,0.0,,0,0,3007,0.399,1
Rent,Sfax,0.85,1,871.0,0.1742,1,1,1,1,100,4,0.8,0.0,1,1,3008,0.398,1
